id,baseMean,CK,RH,foldChange(RH/CK),log2FoldChange,pval,padj, 
102653785,0.980354048640209,0.531771428873722,1.4289366684067,2.68712569126391,1.42606380550518,0.832168697971608,1, 
724690,146.026767930569,151.308091490415,140.745444370724,0.930191128474047,-0.104400914396511,0.832329283827578,1, 
102656137,485.734078482258,472.436624106626,499.03153285789,1.05629307169307,0.0790101703189079,0.832332580824599,1, 
726432,610.546482328853,629.008633409836,592.08433124787,0.94129762263866,-0.0872771436482201,0.832426507285808,1, 
412997,292.628212674211,301.193315356349,284.063109992073,0.94312554598362,-0.0844782640590335,0.832437387912015,1, 
102655737,308.479097284453,303.94837240988,313.009822159025,1.0298124634697,0.0423816358006617,0.832487516622332,1, 
408634,477.259603826114,465.643536511396,488.875671140833,1.04989253110543,0.0702416585806254,0.83264236058861,1, 
413686,290.58947945396,288.053758459948,293.125200447973,1.01760588723139,0.0251789222904937,0.832844531672536,1, 
408559,5005.92885379615,5053.11172318771,4958.7459844046,0.981325222169523,-0.0271967539024873,0.832877317388722,1, 
409100,1523.34381469769,1472.37876331419,1574.3088660812,1.06922818048365,0.0965697667380003,0.833041371396085,1, 
411939,378.491488736338,389.248773583963,367.734203888713,0.944727970502882,-0.0820291222772701,0.833100109738931,1, 
552334,218.402260268161,228.249402336525,208.555118199797,0.91371594433491,-0.130182364388353,0.833185970347975,1, 
410068,318.084610138058,318.386717706965,317.782502569151,0.998102260225662,-0.00274046092542692,0.833236864949533,1, 
551980,716.005130967456,695.702460874566,736.307801060346,1.0583659573875,0.0818385628194596,0.833265233366202,1, 
726819,188.806350292084,183.318674960849,194.29402562332,1.05987033598631,0.0838877769848644,0.833288369232265,1, 
411856,159.73880152726,155.873330565189,163.60427248933,1.04959759245606,0.0698363158501828,0.83333697629863,1, 
552812,361.256322720409,359.450070720153,363.062574720666,1.010050085658,0.0144268341046398,0.83339975427537,1, 
408740,1857.67461008975,1916.22779807467,1799.12142210482,0.93888702789537,-0.0909765196497423,0.833402025069355,1, 
408353,1946.5463936643,1942.47292121035,1950.61986611826,1.00419410989927,0.00603816801520757,0.833418700343514,1, 
725627,379.264566217261,393.244965083331,365.284167351191,0.928897251802791,-0.106409070413556,0.833453842633202,1, 
408817,6774.31471659094,7291.29279346454,6257.33663971735,0.858193027898433,-0.220625914445686,0.833511353259954,1, 
408891,123.913551272125,127.810039115837,120.017063428412,0.93902688911344,-0.0907616247237635,0.833566949135272,1, 
552827,385.851858194938,378.121692311652,393.582024078224,1.04088718547739,0.0578137134288416,0.833646754899585,1, 
408391,612.957956285277,626.034348717408,599.881563853146,0.958224680614022,-0.0615641220130747,0.833701815519035,1, 
102655810,0.343835311576895,0,0.68767062315379,Inf,Inf,0.833735892774142,1, 
724735,0.343835311576895,0,0.68767062315379,Inf,Inf,0.833735892774142,1, 
410338,544.060448517624,556.239884612581,531.881012422666,0.956207972740249,-0.0646036601441657,0.833739788721803,1, 
102653935,1342.3341359511,1428.4617960812,1256.206475821,0.879412021565602,-0.185388840555435,0.833777499443793,1, 
726139,486.00443075108,505.83828963882,466.17057186334,0.921580239005228,-0.117818312780326,0.833789632198141,1, 
107964805,17.0396428366432,14.7452680034284,19.334017669858,1.31120150989203,0.390889420862157,0.833856845130645,1, 
724169,2652.39182973843,2593.74101193639,2711.04264754047,1.04522488369666,0.0638133764587033,0.83387949030714,1, 
410298,215.962515354033,225.891349862242,206.033680845823,0.912091945846849,-0.132748828467744,0.834037015900591,1, 
409036,1406.56748769606,1378.62099730839,1434.51397808373,1.04054267335581,0.0573361321817366,0.834084837146108,1, 
410362,97.7920137893074,92.2753064149698,103.308721163645,1.11957061078786,0.162945521152525,0.834113216487561,1, 
102656190,661.356739999734,711.432191406095,611.281288593374,0.859226354918267,-0.218889849321535,0.834201441763242,1, 
