id,baseMean,CK,TH,foldChange(TH/CK),log2FoldChange,pval,padj, 
408981,2418.07985007368,2728.67968568475,2107.48001446262,0.772344231358089,-0.372684099485173,0.484320711240063,1, 
100577530,923.209509874463,841.487351289366,1004.93166845956,1.19423264879711,0.256083915807531,0.484627188340406,1, 
408876,1690.1323576213,1870.36095452286,1509.90376071975,0.807279342026754,-0.308860120736346,0.484693700578212,1, 
102655449,9.58567973745301,7.49002956565018,11.6813299092558,1.5595839518214,0.641161214537339,0.485005380264141,1, 
551973,742.805607957725,670.497158398825,815.114057516625,1.21568607309709,0.281770729392243,0.485057915373938,1, 
725128,345.559390603092,314.974246096243,376.144535109941,1.19420727177487,0.256053258721443,0.485650527358489,1, 
102653718,2.13958761213129,1.24091593997409,3.03825928428848,2.44840056156576,1.29183960415404,0.485800312432273,1, 
406090,1139320.33879099,681783.219021848,1596857.45856014,2.3421777098755,1.22785054271767,0.485890639926211,1, 
409435,3231.23208837042,2830.37262397216,3632.09155276869,1.28325561164855,0.359808569435938,0.485967480520639,1, 
412091,546.481270773527,599.548803503913,493.413738043142,0.82297510254296,-0.281079309418022,0.486108654954454,1, 
100577905,485.812964471254,321.196214438001,650.429714504507,2.02502297744252,1.01793827799939,0.486321199780488,1, 
100578828,259.723298638623,230.640778972711,288.805818304536,1.25218887826731,0.324452192611801,0.486410746143001,1, 
412326,458.832992307956,419.769920312988,497.896064302924,1.18611658484649,0.246245821109457,0.486460173669028,1, 
100578105,38.7754893402958,42.5024444838431,35.0485341967484,0.824623962748114,-0.27819170977639,0.486507456519775,1, 
726743,21.0976023138199,25.326080803641,16.8691238239988,0.66607715401325,-0.586238795570769,0.486528792803109,1, 
412859,300.69763560932,327.083562284864,274.311708933776,0.8386594147916,-0.253843053411859,0.486537541658888,1, 
413021,1865.07895068365,1684.31851527143,2045.83938609587,1.21463925471732,0.280527900079379,0.486562612461242,1, 
411770,36.7630487379499,31.598983481401,41.9271139944987,1.32685008741426,0.408005378725045,0.486860128728754,1, 
551327,16384.2286363062,13618.7863342711,19149.6709383412,1.40612169603923,0.491721461177525,0.486880487715803,1, 
102655648,1338.30413589631,1136.64657243526,1539.96169935736,1.3548289650476,0.438110735821171,0.486900120175194,1, 
100576243,1.23843446562108,1.99861575952279,0.478253171719376,0.239292204837596,-2.06315469435577,0.486953984017958,1, 
724784,442.382095552427,488.731062478413,396.033128626442,0.810329359091914,-0.303419683001302,0.486962065712126,1, 
552109,3447.84193537006,3175.92678648593,3719.75708425419,1.17123514940028,0.228030755442708,0.487026370723383,1, 
107965993,1.19293356361903,0.25539371066605,2.13047341657202,8.34191809585241,3.06037914736408,0.48731598342007,1, 
725426,769.747904918237,665.826886276358,873.668923560116,1.31215626999702,0.391939546575154,0.487420650644594,1, 
413998,800.310907892869,717.332605855988,883.289209929751,1.2313523778495,0.300243678985682,0.487568812737176,1, 
725254,35.5412208184013,29.3693589570787,41.713082679724,1.42029258250698,0.506188157794398,0.487650900740415,1, 
100576140,206.891909850487,229.937001825626,183.846817875348,0.799552992409499,-0.322734439727333,0.48771817341819,1, 
408779,23331.0057010236,25622.9948232076,21039.0165788396,0.821099044979075,-0.284371837462062,0.487759283020964,1, 
408603,8152.31924682972,9860.87637590033,6443.76211775911,0.653467488296219,-0.613812634904306,0.487836343990708,1, 
726134,2509.57473391452,2163.44188885987,2855.70757896918,1.31998349189501,0.400519886924536,0.487876901862576,1, 
551706,256.821785035248,229.439517241146,284.204052829351,1.23868833166454,0.308813234351116,0.488048498414966,1, 
724188,1647.1903997399,1823.32133569671,1471.05946378308,0.806802089671692,-0.309713274254431,0.488111862826321,1, 
411904,573.24653186048,510.502252790962,635.990810929999,1.2458139164969,0.31708859340543,0.48812325148962,1, 
100578349,221.214455263904,143.561689884512,298.867220643297,2.08180344549943,1.05783386230235,0.488138723249456,1, 
411303,228.259367743595,167.30365906351,289.215076423679,1.72868350903126,0.78967376155037,0.488193760710432,1, 
724911,3.38777184747297,5.47656916419218,1.29897453075376,0.237187642812389,-2.07589924570192,0.488197515202072,1, 
725884,4264.69605097439,3889.99431219353,4639.39778975524,1.19264899056861,0.254169504828544,0.488222275082307,1, 
413484,650.098926242955,577.424018139287,722.773834346624,1.25172111246033,0.323913160921073,0.488270858998834,1, 
727399,2639.44906957372,2164.47717969,3114.42095945745,1.43887909222656,0.524945368746959,0.48842961381158,1, 
552319,697.189531663721,782.704571927697,611.674491399746,0.781488333322588,-0.355703759197012,0.489186363977175,1, 
413683,854.21607666362,710.319336671712,998.112816655527,1.40516070044257,0.490735132918684,0.489244901510808,1, 
410809,281.4247832821,308.069151603798,254.780414960402,0.827023457668588,-0.273999844351529,0.489536824638695,1, 
725988,8.68693318741429,10.9701103338779,6.40375604095068,0.583745818961783,-0.776587783229438,0.489788191817198,1, 
100576128,98.3169495172032,88.139278863693,108.494620170713,1.23094517642355,0.299766508805988,0.489922508769157,1, 
552122,529.707315274493,589.667011663127,469.747618885859,0.796632013652857,-0.328014637517444,0.490243667751344,1, 
725870,152.15745012308,168.667843077655,135.647057168505,0.804225954950124,-0.314327197603121,0.490398348933361,1, 
411122,1412.20609083379,1252.10569410194,1572.30648756564,1.25572984371208,0.328526117844695,0.490522923932039,1, 
102654192,5.46240341498101,7.25478483492323,3.67002199503879,0.505876063666556,-0.983144117545957,0.49055578559874,1, 
412851,241.689198415707,268.061549057518,215.316847773897,0.80323660193315,-0.316103083287543,0.490756891011957,1, 
411090,151.274422326334,134.720013884037,167.828830768631,1.24576019501522,0.317026380754506,0.491032183333232,1, 
726349,2237.27133513187,2094.19768371156,2380.34498655217,1.13663815267595,0.184773047171419,0.491080025419827,1, 
102656620,334.415635243863,360.6981251054,308.133145382325,0.854268774733125,-0.227238044984674,0.491159760384274,1, 
552353,197.129973175715,177.553587996809,216.706358354621,1.22051241430568,0.287486969405138,0.491340895826938,1, 
100576645,500.393979369849,534.529543369593,466.258415370105,0.872278101657175,-0.197139923283557,0.491432793861429,1, 
724907,513.977528146275,624.416705381723,403.538350910826,0.646264501626574,-0.629803346245071,0.49144099224309,1, 
102656322,20.0924070928131,16.6825388837689,23.5022753018573,1.40879487622376,0.494461567220418,0.491746071317998,1, 
412846,418.842486987325,375.804950206337,461.880023768313,1.22904188333527,0.297534080763863,0.491839118782479,1, 
726870,346.371390609971,314.25885851995,378.483922699992,1.20436994038138,0.268278605699387,0.491960346361682,1, 
107965838,103.189578591841,116.431041083869,89.9481160998142,0.772544119355781,-0.372310768396905,0.492151416529316,1, 
